time,TC01,TC02,TC04,TC05,TC06,TC07,TC08,TC09,TC10,TC12,TC14,TC15,TC16,TC17,TC18,TC20,TC21,TC23,TC24,TC26,TC27,TC28,レベル,鋳込速度,SN開度,鋳込長,TD重量,MD冷却水流量A面内,MD冷却水流量C面外,MD冷却水流量D面右,MD冷却水温度D面右,(TC03:TC04)P,(TC03:TC04)C,(TC07:TC08)P,(TC07:TC08)C,(TC12:TC13)P,(TC12:TC13)C,(TC17:TC18)P,(TC17:TC18)C,(TC21:TC22)P,(TC21:TC22)C,(TC24:TC25)P,(TC24:TC25)C,(TC26:TC27)P,(TC26:TC27)C,(TC03:TC06)P,(TC03:TC06)C,(TC03:TC02)P,(TC03:TC02)C,(TC10:TC08)P,(TC10:TC08)C,(TC17:TC16)P,(TC17:TC16)C,(TC17:TC20)P,(TC17:TC20)C,(TC24:TC22)P,(TC24:TC22)C,(TC24:TC27)P,(TC24:TC27)C,(TC10:TC11)P,(TC10:TC11)C,(TC01:TC02)P,(TC01:TC02)C,(TC05:TC06)P,(TC05:TC06)C,(TC15:TC16)P,(TC15:TC16)C,(TC19:TC20)P,(TC19:TC20)C,(TC07:TC11)P,(TC07:TC11)C,(TC12:TC11)P,(TC12:TC11)C,(TC05:TC04)P,(TC05:TC04)C,(TC01:TC04)P,(TC01:TC04)C,(TC19:TC18)P,(TC19:TC18)C,(TC15:TC18)P,(TC15:TC18)C,(TC07:TC06)P,(TC07:TC06)C,(TC12:TC16)P,(TC12:TC16)C,(TC05:TC08)P,(TC05:TC08)C,(TC15:TC13)P,(TC15:TC13)C,(TC26:TC25)P,(TC26:TC25)C,(TC21:TC25)P,(TC21:TC25)C,(TC10:TC13)P,(TC10:TC13)C,(TC21:TC20)P,(TC21:TC20)C,(TC19:TC22)P,(TC19:TC22)C,(TC01:TC27)P,(TC01:TC27)C,(TC26:TC02)P,(TC26:TC02)C,(TC27:TC28)P,(TC27:TC28)C,(TC22:TC23)P,(TC22:TC23)C,(TC08:TC09)P,(TC08:TC09)C,(TC13:TC14)P,(TC13:TC14)C,
'05:36:58:000,62.700000,60.800000,61.300000,54.000000,63.700000,53.100000,41.000000,40.000000,59.500000,54.700000,46.400000,59.500000,57.800000,56.800000,58.900000,59.900000,50.400000,51.600000,55.900000,50.200000,47.400000,45.400000,-79.200000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.708269,0.912719,0.005926,0.013308,0.005631,0.013275,0.005603,0.013272,0.005384,0.013247,0.005350,0.013243,0.004863,0.013188,0.036706,0.025010,0.036706,0.025010,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.005185,0.013224,0.005881,0.013303,0.005361,0.013244,0.005286,0.013236,0.005025,0.013206,0.010488,0.020903,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010482,0.020902,0.000000,0.010698,0.000007,0.010698,0.000002,0.010698,0.000002,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000005,0.010698,0.000005,0.010698,0.000017,0.010699,0.000001,0.010698,0.005120,0.013217,0.005266,0.013234,0.005710,0.013284,0.988522,0.984602,
'05:36:58:500,62.400000,61.000000,61.300000,53.600000,63.300000,53.900000,41.400000,39.500000,60.200000,54.900000,46.600000,59.300000,57.800000,56.700000,59.500000,60.000000,50.300000,51.700000,56.100000,50.300000,47.500000,45.200000,-79.200000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524811,0.678816,0.006356,0.013358,0.005540,0.013265,0.005584,0.013270,0.005322,0.013240,0.005370,0.013245,0.005021,0.013206,0.163065,0.063812,0.163065,0.063812,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.005247,0.013232,0.005606,0.013272,0.005518,0.013262,0.006297,0.013351,0.004888,0.013191,0.010514,0.020906,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010520,0.020907,0.000001,0.010698,0.000005,0.010698,0.000001,0.010698,0.000003,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000004,0.010698,0.000004,0.010698,0.000011,0.010699,0.000001,0.010698,0.005182,0.013224,0.005414,0.013250,0.005495,0.013260,0.988052,0.984566,
'05:36:59:000,62.200000,61.300000,61.800000,53.700000,62.900000,53.700000,40.700000,39.600000,59.700000,54.000000,47.200000,59.000000,57.500000,56.700000,58.900000,59.300000,50.300000,51.900000,55.900000,50.400000,47.400000,45.200000,-79.300000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352402,0.277535,0.006904,0.013420,0.005567,0.013268,0.005515,0.013262,0.005421,0.013251,0.005268,0.013234,0.004988,0.013202,0.056426,0.028730,0.056426,0.028730,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.005366,0.013245,0.005485,0.013258,0.005535,0.013264,0.005880,0.013303,0.005301,0.013238,0.010502,0.020905,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010471,0.020900,0.000000,0.010698,0.000005,0.010698,0.000001,0.010698,0.000002,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000003,0.010698,0.000004,0.010698,0.000007,0.010698,0.000001,0.010698,0.005260,0.013233,0.005511,0.013261,0.005668,0.013279,0.986352,0.984433,
'05:36:59:500,62.000000,61.700000,61.800000,53.300000,62.600000,54.600000,41.300000,39.100000,60.300000,54.200000,47.100000,59.000000,57.700000,56.600000,59.300000,59.400000,50.100000,51.900000,56.100000,50.600000,47.400000,45.000000,-79.400000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237254,0.106905,0.007777,0.013521,0.005472,0.013257,0.005425,0.013252,0.005532,0.013264,0.005233,0.013230,0.005150,0.013221,0.051795,0.027802,0.051795,0.027802,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.005370,0.013245,0.005333,0.013241,0.005557,0.013267,0.006091,0.013327,0.005378,0.013246,0.010512,0.020906,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010469,0.020900,0.000001,0.010698,0.000005,0.010698,0.000001,0.010698,0.000002,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000002,0.010698,0.000005,0.010698,0.000001,0.010698,0.005340,0.013242,0.005547,0.013265,0.005408,0.013250,0.967699,0.982872,
'05:37:00:000,61.900000,62.000000,62.200000,53.400000,62.000000,54.300000,40.600000,39.400000,60.000000,53.400000,47.900000,58.600000,57.100000,56.700000,58.800000,58.700000,50.200000,51.900000,55.800000,50.700000,47.300000,45.000000,-79.300000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097164,0.029760,0.009777,0.013754,0.005551,0.013266,0.005396,0.013248,0.005556,0.013267,0.005068,0.013211,0.005134,0.013219,0.014100,0.021419,0.014100,0.021419,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010467,0.020900,0.010467,0.020900,0.005513,0.013262,0.005164,0.013222,0.005557,0.013267,0.006023,0.013320,0.005533,0.013264,0.010509,0.020906,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010467,0.020900,0.000000,0.010698,0.000005,0.010698,0.000001,0.010698,0.000002,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000005,0.010698,0.000001,0.010698,0.005370,0.013245,0.005551,0.013266,0.005579,0.013269,0.658400,0.874635,
'05:37:00:500,61.600000,62.400000,62.200000,52.900000,61.800000,55.100000,41.300000,38.800000,60.300000,53.500000,47.500000,58.700000,57.500000,56.800000,58.900000,58.700000,49.900000,52.000000,55.900000,51.000000,47.300000,44.800000,-79.400000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120308,0.036730,0.010520,0.013842,0.005484,0.013258,0.005266,0.013234,0.005564,0.013267,0.005192,0.013225,0.005155,0.013221,0.012579,0.021199,0.012579,0.021199,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010468,0.020900,0.010468,0.020900,0.005474,0.013257,0.005256,0.013233,0.005563,0.013267,0.005911,0.013307,0.005551,0.013266,0.010578,0.020915,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.010698,0.000004,0.010698,0.000001,0.010698,0.000003,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000004,0.010698,0.000001,0.010698,0.005362,0.013245,0.005567,0.013268,0.005169,0.013223,0.301444,0.186275,
'05:37:01:000,61.600000,62.600000,62.600000,53.100000,61.000000,54.700000,40.600000,39.200000,60.100000,52.800000,48.300000,58.200000,56.800000,57.100000,58.400000,57.900000,50.100000,51.900000,55.700000,51.200000,47.300000,44.800000,-79.400000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089427,0.027750,0.013567,0.014209,0.005563,0.013267,0.005223,0.013229,0.005566,0.013268,0.004800,0.013181,0.005041,0.013208,0.011220,0.021006,0.011220,0.021006,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010473,0.020900,0.010473,0.020900,0.005249,0.013232,0.005224,0.013229,0.005567,0.013268,0.006182,0.013338,0.005564,0.013267,0.010580,0.020916,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.010698,0.000005,0.010698,0.000001,0.010698,0.000005,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000004,0.010698,0.000002,0.010698,0.005292,0.013237,0.005573,0.013268,0.005474,0.013257,0.226497,0.097051,
'05:37:01:500,61.300000,63.100000,62.400000,52.600000,60.800000,55.600000,41.400000,38.600000,60.100000,53.000000,47.800000,58.500000,57.300000,57.300000,58.500000,57.800000,49.800000,52.000000,55.800000,51.500000,47.300000,44.500000,-79.400000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076160,0.024630,0.013034,0.014144,0.005556,0.013267,0.005135,0.013219,0.005566,0.013268,0.004598,0.013158,0.004968,0.013200,0.010639,0.020924,0.010639,0.020924,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010474,0.020901,0.010474,0.020901,0.005428,0.013252,0.005444,0.013254,0.005565,0.013267,0.005910,0.013307,0.005566,0.013268,0.010673,0.020929,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.010698,0.000003,0.010698,0.000001,0.010698,0.000005,0.010698,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000003,0.010698,0.000002,0.010698,0.005244,0.013231,0.005580,0.013269,0.005048,0.013209,0.157403,0.051606,
'05:37:02:000,61.400000,63.100000,62.800000,52.900000,59.900000,55.200000,40.800000,39.000000,60.000000,52.400000,48.600000,57.900000,56.500000,57.700000,58.100000,57.200000,50.000000,51.700000,55.700000,51.800000,47.300000,44.500000,-79.400000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052893,0.020023,0.017105,0.014649,0.005566,0.013268,0.005266,0.013234,0.005566,0.013268,0.004563,0.013155,0.004784,0.013179,0.010500,0.020904,0.010500,0.020904,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010367,0.020886,0.010367,0.020886,0.005066,0.013211,0.005470,0.013257,0.005568,0.013268,0.006692,0.013396,0.005566,0.013268,0.010732,0.020937,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020899,0.000000,0.010698,0.000004,0.010698,0.000001,0.010698,0.000006,0.010698,0.010467,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000002,0.010698,0.000003,0.010698,0.005140,0.013219,0.005580,0.013269,0.005315,0.013239,0.068739,0.023049,
'05:37:02:500,61.100000,63.500000,62.600000,52.400000,59.900000,55.900000,41.600000,38.400000,59.600000,52.500000,47.800000,58.300000,57.100000,57.900000,58.100000,57.100000,49.600000,51.800000,55.700000,52.100000,47.200000,44.200000,-79.400000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025243,0.015717,0.017026,0.014639,0.005566,0.013268,0.005037,0.013208,0.005566,0.013268,0.004271,0.013122,0.004840,0.013186,0.010468,0.020900,0.010468,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010218,0.020865,0.010218,0.020865,0.005330,0.013241,0.005513,0.013262,0.005578,0.013269,0.005801,0.013294,0.005566,0.013268,0.011287,0.021015,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.010698,0.000001,0.010698,0.000001,0.010698,0.000006,0.010698,0.010470,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000002,0.010698,0.000004,0.010698,0.005073,0.013212,0.005587,0.013270,0.005132,0.013219,0.047793,0.019141,
'05:37:03:000,61.200000,63.300000,62.900000,52.800000,58.900000,55.500000,41.200000,38.800000,59.600000,52.200000,48.700000,57.800000,56.200000,58.200000,57.900000,56.600000,49.900000,51.500000,55.600000,52.400000,47.200000,44.200000,-79.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014528,0.014327,0.018927,0.014881,0.005566,0.013268,0.004891,0.013191,0.005566,0.013268,0.004209,0.013115,0.004344,0.013130,0.010466,0.020900,0.010466,0.020900,0.010467,0.020900,0.010466,0.020900,0.010466,0.020900,0.003887,0.019998,0.003887,0.019998,0.004864,0.013188,0.005539,0.013265,0.005571,0.013268,0.006075,0.013325,0.005566,0.013268,0.011851,0.021095,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020899,0.000000,0.010698,0.000001,0.010698,0.000001,0.010698,0.000004,0.010698,0.010496,0.020904,0.010466,0.020900,0.010467,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000005,0.010698,0.004947,0.013198,0.005586,0.013270,0.005246,0.013231,0.014105,0.014275,
'05:37:03:500,60.900000,63.700000,62.600000,52.400000,59.000000,56.000000,42.000000,38.400000,58.800000,52.300000,47.900000,58.200000,56.800000,58.300000,57.900000,56.400000,49.500000,51.900000,55.700000,52.600000,47.100000,43.900000,-79.400000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007708,0.013513,0.026523,0.015892,0.005567,0.013268,0.004571,0.013155,0.005566,0.013268,0.003858,0.013076,0.004858,0.013188,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.001359,0.019663,0.001359,0.019663,0.005438,0.013253,0.005545,0.013265,0.005568,0.013268,0.005098,0.013215,0.005566,0.013268,0.015268,0.021588,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.010698,0.000001,0.010698,0.000001,0.010698,0.000005,0.010698,0.010515,0.020906,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000007,0.010698,0.004953,0.013198,0.005607,0.013272,0.005202,0.013226,0.009649,0.013739,
'05:37:04:000,61.000000,63.200000,62.800000,52.800000,58.100000,55.700000,41.700000,38.700000,59.000000,52.100000,48.800000,57.700000,55.700000,58.600000,57.900000,55.900000,50.000000,51.600000,55.700000,52.800000,47.100000,43.900000,-79.500000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006644,0.013390,0.030103,0.016394,0.005567,0.013268,0.004122,0.013105,0.005565,0.013268,0.005109,0.013216,0.005220,0.013228,0.010466,0.020900,0.010466,0.020900,0.010467,0.020900,0.010467,0.020900,0.010467,0.020900,0.000031,0.019490,0.000031,0.019490,0.005198,0.013226,0.005556,0.013267,0.005552,0.013266,0.005464,0.013256,0.005564,0.013267,0.021260,0.022486,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.010698,0.000001,0.010698,0.000001,0.010698,0.000004,0.010698,0.010548,0.020911,0.010466,0.020900,0.010467,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000002,0.010698,0.004982,0.013202,0.005591,0.013271,0.005117,0.013217,0.006568,0.013382,
'05:37:04:500,60.500000,63.500000,62.500000,52.400000,58.300000,56.000000,42.500000,38.400000,58.100000,52.200000,48.000000,58.100000,56.300000,58.700000,57.800000,55.600000,49.600000,52.100000,55.700000,53.000000,47.000000,43.700000,-79.600000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005822,0.013297,0.270072,0.142793,0.005567,0.013268,0.003205,0.013003,0.005563,0.013267,0.005789,0.013293,0.005467,0.013256,0.010466,0.020900,0.010466,0.020900,0.010467,0.020900,0.010475,0.020901,0.010475,0.020901,0.000029,0.019490,0.000029,0.019490,0.005587,0.013270,0.005562,0.013267,0.005501,0.013260,0.004681,0.013168,0.005564,0.013267,0.030674,0.023987,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000004,0.010698,0.010587,0.020917,0.010466,0.020900,0.010467,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000000,0.010698,0.004817,0.013183,0.005611,0.013273,0.005311,0.013239,0.005921,0.013308,
'05:37:05:000,60.600000,62.900000,62.600000,53.000000,57.400000,55.700000,42.400000,38.600000,58.800000,52.300000,49.000000,57.600000,55.300000,58.900000,57.900000,55.200000,50.000000,51.800000,55.800000,53.100000,47.100000,43.700000,-79.500000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005688,0.013281,0.258331,0.128889,0.005567,0.013268,0.003646,0.013052,0.005564,0.013267,0.008474,0.013602,0.005963,0.013313,0.010466,0.020900,0.010466,0.020900,0.010469,0.020900,0.010490,0.020903,0.010490,0.020903,0.000025,0.019490,0.000025,0.019490,0.005603,0.013272,0.005564,0.013267,0.005499,0.013260,0.005165,0.013222,0.005563,0.013267,0.072420,0.032222,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000004,0.010698,0.010671,0.020928,0.010466,0.020900,0.010469,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.004588,0.013157,0.005590,0.013270,0.004759,0.013177,0.005064,0.013211,
'05:37:05:500,60.100000,63.100000,62.300000,52.700000,57.600000,55.800000,43.100000,38.400000,57.800000,52.400000,48.200000,58.000000,55.800000,58.900000,57.800000,54.700000,49.600000,52.300000,55.700000,53.200000,47.000000,43.500000,-79.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005512,0.013261,0.605015,0.815076,0.005566,0.013268,0.003695,0.013057,0.005557,0.013267,0.008730,0.013632,0.006153,0.013334,0.010466,0.020900,0.010466,0.020900,0.010467,0.020900,0.010545,0.020911,0.010545,0.020911,0.000021,0.019489,0.000021,0.019489,0.006105,0.013329,0.005565,0.013267,0.005395,0.013248,0.004642,0.013163,0.005563,0.013267,0.099027,0.039162,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000003,0.010698,0.010818,0.020949,0.010466,0.020900,0.010467,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.004143,0.013107,0.005612,0.013273,0.005192,0.013225,0.004960,0.013199,
'05:37:06:000,60.100000,62.200000,62.300000,53.300000,56.700000,55.600000,43.100000,38.500000,58.600000,52.600000,49.200000,57.600000,54.900000,59.000000,58.000000,54.500000,50.000000,52.000000,55.900000,53.200000,47.000000,43.500000,-79.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005562,0.013267,0.774646,0.945188,0.005566,0.013268,0.004291,0.013124,0.005560,0.013267,0.009194,0.013686,0.006631,0.013389,0.010466,0.020900,0.010466,0.020900,0.010467,0.020900,0.010687,0.020931,0.010687,0.020931,0.000025,0.019490,0.000025,0.019490,0.006259,0.013346,0.005565,0.013268,0.005354,0.013244,0.005115,0.013217,0.005560,0.013267,0.273558,0.152701,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000042,0.010701,0.000001,0.010698,0.000001,0.010698,0.000002,0.010698,0.011313,0.021019,0.010466,0.020900,0.010467,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.004306,0.013126,0.005573,0.013268,0.004061,0.013098,0.004262,0.013121,
'05:37:06:500,59.800000,62.300000,62.000000,53.000000,56.900000,55.500000,43.800000,38.400000,57.700000,52.700000,48.800000,58.000000,55.300000,58.900000,57.800000,54.000000,49.700000,52.400000,55.800000,53.200000,46.900000,43.300000,-79.200000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005224,0.013229,0.788864,0.950206,0.005566,0.013268,0.004654,0.013165,0.005541,0.013265,0.011145,0.013917,0.006743,0.013402,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010838,0.020952,0.010838,0.020952,0.000020,0.019489,0.000020,0.019489,0.006612,0.013387,0.005565,0.013268,0.005308,0.013238,0.004944,0.013197,0.005557,0.013267,0.133972,0.050969,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000006,0.010698,0.000001,0.010698,0.000002,0.010698,0.000001,0.010698,0.011894,0.021102,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.003752,0.013064,0.005596,0.013271,0.005511,0.013261,0.004103,0.013103,
'05:37:07:000,59.800000,61.400000,61.800000,53.500000,56.200000,55.300000,43.900000,38.400000,58.800000,53.200000,49.800000,57.700000,54.400000,59.000000,58.200000,53.900000,50.100000,52.100000,56.100000,53.100000,47.000000,43.300000,-79.100000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005487,0.013259,0.950864,0.981281,0.005565,0.013267,0.004576,0.013156,0.005550,0.013266,0.011775,0.013992,0.007408,0.013478,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010919,0.020963,0.010919,0.020963,0.000025,0.019490,0.000025,0.019490,0.006334,0.013355,0.005566,0.013268,0.005333,0.013241,0.005256,0.013233,0.005553,0.013266,0.455228,0.514404,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000410,0.010724,0.000001,0.010698,0.000002,0.010698,0.000001,0.010698,0.012980,0.021257,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.003910,0.013081,0.005503,0.013260,0.005844,0.013299,0.003621,0.013049,
'05:37:07:500,59.400000,61.400000,61.400000,53.400000,56.400000,55.000000,44.500000,38.400000,57.900000,53.200000,49.500000,58.000000,54.600000,58.900000,57.800000,53.400000,49.800000,52.500000,56.100000,53.000000,46.900000,43.200000,-79.100000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005019,0.013206,0.954499,0.981641,0.005563,0.013267,0.004195,0.013113,0.005510,0.013261,0.012387,0.014066,0.009969,0.013777,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.011592,0.021059,0.011592,0.021059,0.000020,0.019489,0.000020,0.019489,0.006697,0.013397,0.005566,0.013268,0.004780,0.013179,0.005273,0.013234,0.005550,0.013266,0.258083,0.135208,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000015,0.010699,0.000001,0.010698,0.000003,0.010698,0.000001,0.010698,0.012433,0.021179,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.003908,0.013081,0.005557,0.013267,0.006030,0.013320,0.003692,0.013057,
'05:37:08:000,59.400000,60.500000,61.100000,53.800000,55.800000,54.900000,44.800000,38.400000,59.100000,53.600000,50.400000,57.800000,53.900000,58.900000,58.200000,53.500000,50.000000,52.200000,56.500000,52.900000,47.100000,43.200000,-79.100000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005392,0.013248,0.974306,0.983448,0.005560,0.013267,0.003903,0.013081,0.005497,0.013260,0.006511,0.013375,0.017036,0.014640,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.011614,0.021062,0.011614,0.021062,0.000471,0.019547,0.000471,0.019547,0.005812,0.013296,0.005566,0.013268,0.005246,0.013231,0.005335,0.013241,0.005541,0.013265,0.109346,0.042296,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000809,0.010750,0.000001,0.010698,0.000003,0.010698,0.000001,0.010698,0.012254,0.021153,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.003748,0.013063,0.005392,0.013248,0.007461,0.013484,0.003457,0.013031,
'05:37:08:500,59.100000,60.300000,60.700000,53.800000,56.100000,54.600000,45.200000,38.400000,58.400000,53.600000,50.400000,58.100000,54.000000,58.500000,57.700000,52.900000,49.700000,52.600000,56.500000,52.700000,47.000000,43.100000,-79.000000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005106,0.013216,0.978194,0.983775,0.005556,0.013267,0.004115,0.013104,0.005362,0.013244,0.006418,0.013365,0.042230,0.018228,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.012030,0.021121,0.012030,0.021121,0.000204,0.019513,0.000204,0.019513,0.006127,0.013331,0.005567,0.013268,0.004078,0.013100,0.005393,0.013248,0.005522,0.013263,0.142950,0.054604,0.010466,0.020900,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.010466,0.020900,0.000054,0.010701,0.000001,0.010698,0.000004,0.010698,0.000001,0.010698,0.009319,0.020739,0.010466,0.020900,0.010466,0.020900,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.004148,0.013108,0.005501,0.013260,0.006856,0.013415,0.003892,0.013079,
