time,#1,#2,#4,#5,#6,#7,#8,#9,#10,#12,#14,#15,#16,Level,Vc,(#3:#4)P,(#3:#4)C,(#7:#8)P,(#7:#8)C,(#12:#13)P,(#12:#13)C,(#17:#18)P,(#17:#18)C,(#21:#22)P,(#21:#22)C,(#24:#25)P,(#24:#25)C,(#26:#27)P,(#26:#27)C,(#3:#6)P,(#3:#6)C,(#3:#2)P,(#3:#2)C,(#10:#8)P,(#10:#8)C,(#17:#16)P,(#17:#16)C,(#17:#20)P,(#17:#20)C,(#24:#22)P,(#24:#22)C,(#24:#27)P,(#24:#27)C,(#10:#11)P,(#10:#11)C,(#1:#2)P,(#1:#2)C,(#5:#6)P,(#5:#6)C,(#15:#16)P,(#15:#16)C,(#19:#20)P,(#19:#20)C,(#7:#11)P,(#7:#11)C,(#12:#11)P,(#12:#11)C,(#5:#4)P,(#5:#4)C,(#1:#4)P,(#1:#4)C,(#19:#18)P,(#19:#18)C,(#15:#18)P,(#15:#18)C,(#7:#6)P,(#7:#6)C,(#12:#16)P,(#12:#16)C,(#5:#8)P,(#5:#8)C,(#15:#13)P,(#15:#13)C,(#26:#25)P,(#26:#25)C,(#21:#25)P,(#21:#25)C,(#10:#13)P,(#10:#13)C,(#21:#20)P,(#21:#20)C,(#19:#22)P,(#19:#22)C,(#1:#27)P,(#1:#27)C,(#26:#2)P,(#26:#2)C,(#27:#28)P,(#27:#28)C,(#22:#23)P,(#22:#23)C,(#8:#9)P,(#8:#9)C,(#13:#14)P,(#13:#14)C,
'09:07:09:496,0.000000,0.000000,73.100000,78.500000,60.000000,0.000000,0.000000,54.400000,0.000000,0.000000,0.000000,0.000000,0.000000,92.700000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002253,0.010704,0.000000,0.000000,0.000000,0.000000,0.002782,0.010754,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.000604,0.019565,0.000604,0.019565,0.000000,0.000000,0.010862,0.020955,0.000000,0.000000,0.002240,0.010703,0.003098,0.010785,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.010698,0.000000,0.000000,0.000000,0.010698,0.000006,0.010698,0.004164,0.010887,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,78.400000,60.000000,0.000000,0.000000,54.500000,0.000000,0.000000,0.000000,0.000000,0.000000,92.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003025,0.010778,0.000000,0.000000,0.000000,0.000000,0.002819,0.010758,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.002522,0.019816,0.002522,0.019816,0.000000,0.000000,0.010612,0.020920,0.000000,0.000000,0.002240,0.010703,0.002925,0.010768,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.010698,0.000000,0.000000,0.000000,0.010698,0.000004,0.010698,0.004113,0.010882,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.200000,78.500000,59.700000,0.000000,0.000000,54.500000,0.000000,0.000000,0.000000,0.000000,0.000000,92.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003103,0.010785,0.000000,0.000000,0.000000,0.000000,0.002934,0.010769,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010017,0.020836,0.010017,0.020836,0.000000,0.000000,0.010793,0.020946,0.000000,0.000000,0.002240,0.010703,0.002923,0.010768,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.010698,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.003611,0.010834,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,78.200000,59.700000,0.000000,0.000000,54.600000,0.000000,0.000000,0.000000,0.000000,0.000000,91.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.004179,0.010888,0.000000,0.000000,0.000000,0.000000,0.002908,0.010766,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010739,0.020938,0.010739,0.020938,0.000000,0.000000,0.010735,0.020937,0.000000,0.000000,0.002240,0.010703,0.002512,0.010729,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010468,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.010698,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.003461,0.010819,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.200000,78.300000,59.400000,0.000000,0.000000,54.600000,0.000000,0.000000,0.000000,0.000000,0.000000,91.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.004001,0.010871,0.000000,0.000000,0.000000,0.000000,0.003041,0.010779,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.014123,0.021422,0.014123,0.021422,0.000000,0.000000,0.010782,0.020944,0.000000,0.000000,0.002240,0.010703,0.002393,0.010717,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010471,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.003309,0.010805,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,77.900000,59.500000,0.000000,0.000000,54.600000,0.000000,0.000000,0.000000,0.000000,0.000000,91.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.004552,0.010924,0.000000,0.000000,0.000000,0.000000,0.003048,0.010780,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010965,0.020970,0.010965,0.020970,0.000000,0.000000,0.010899,0.020961,0.000000,0.000000,0.002240,0.010703,0.001731,0.010655,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010385,0.020888,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003227,0.010797,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,78.000000,59.200000,0.000000,0.000000,54.700000,0.000000,0.000000,0.000000,0.000000,0.000000,90.800000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.004482,0.010918,0.000000,0.000000,0.000000,0.000000,0.003067,0.010782,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.011238,0.021009,0.011238,0.021009,0.000000,0.000000,0.010952,0.020968,0.000000,0.000000,0.002240,0.010703,0.001740,0.010656,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010231,0.020867,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003120,0.010787,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,77.500000,59.500000,0.000000,0.000000,54.800000,0.000000,0.000000,0.000000,0.000000,0.000000,90.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.004283,0.010898,0.000000,0.000000,0.000000,0.000000,0.003124,0.010787,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010597,0.020918,0.010597,0.020918,0.000000,0.000000,0.010787,0.020945,0.000000,0.000000,0.002240,0.010703,0.001592,0.010642,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001394,0.019668,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003025,0.010778,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,77.600000,59.200000,0.000000,0.000000,54.900000,0.000000,0.000000,0.000000,0.000000,0.000000,90.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.004014,0.010872,0.000000,0.000000,0.000000,0.000000,0.003152,0.010790,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010539,0.020910,0.010539,0.020910,0.000000,0.000000,0.011144,0.020995,0.000000,0.000000,0.002240,0.010703,0.001797,0.010661,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002432,0.019804,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003018,0.010777,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,77.200000,59.600000,0.000000,0.000000,54.900000,0.000000,0.000000,0.000000,0.000000,0.000000,89.800000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003983,0.010869,0.000000,0.000000,0.000000,0.000000,0.003152,0.010790,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010476,0.020901,0.010476,0.020901,0.000000,0.000000,0.010486,0.020902,0.000000,0.000000,0.002240,0.010703,0.002355,0.010714,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001271,0.019652,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003000,0.010775,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,77.300000,59.300000,0.000000,0.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003384,0.010812,0.000000,0.000000,0.000000,0.000000,0.003101,0.010785,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010470,0.020900,0.010470,0.020900,0.000000,0.000000,0.010998,0.020975,0.000000,0.000000,0.002240,0.010703,0.002874,0.010763,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002516,0.019815,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003117,0.010786,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,76.800000,59.700000,0.000000,0.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.300000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003364,0.010810,0.000000,0.000000,0.000000,0.000000,0.003000,0.010775,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010467,0.020900,0.010467,0.020900,0.000000,0.000000,0.009874,0.020816,0.000000,0.000000,0.002240,0.010703,0.004843,0.010952,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003632,0.019963,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003100,0.010785,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.200000,77.000000,59.400000,0.000000,0.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.300000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002999,0.010775,0.000000,0.000000,0.000000,0.000000,0.002930,0.010769,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.009923,0.020823,0.000000,0.000000,0.002240,0.010703,0.005961,0.011062,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005977,0.020279,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003246,0.010799,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.100000,76.500000,59.900000,0.000000,0.000000,54.900000,0.000000,0.000000,0.000000,0.000000,0.000000,89.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002766,0.010753,0.000000,0.000000,0.000000,0.000000,0.002901,0.010766,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.006638,0.020369,0.000000,0.000000,0.002240,0.010703,0.010929,0.011561,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007676,0.020511,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.003257,0.010800,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.000000,76.700000,59.600000,0.000000,0.000000,54.900000,0.000000,0.000000,0.000000,0.000000,0.000000,89.300000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002395,0.010718,0.000000,0.000000,0.000000,0.000000,0.002788,0.010755,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.006950,0.020412,0.000000,0.000000,0.002240,0.010703,0.007417,0.011205,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009598,0.020778,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.010698,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.003238,0.010798,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.900000,76.200000,60.000000,0.000000,0.000000,54.700000,0.000000,0.000000,0.000000,0.000000,0.000000,89.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002410,0.010719,0.000000,0.000000,0.000000,0.000000,0.002680,0.010745,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.002093,0.019760,0.000000,0.000000,0.002240,0.010703,0.010395,0.011506,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010264,0.020871,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.010698,0.000000,0.000000,0.000000,0.010698,0.000003,0.010698,0.003285,0.010802,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.800000,76.500000,59.800000,0.000000,0.000000,54.600000,0.000000,0.000000,0.000000,0.000000,0.000000,89.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002195,0.010699,0.000000,0.000000,0.000000,0.000000,0.002599,0.010737,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001168,0.019638,0.000000,0.000000,0.002240,0.010703,0.006943,0.011158,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010395,0.020889,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.010698,0.000000,0.000000,0.000000,0.010698,0.000004,0.010698,0.003254,0.010799,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.600000,76.100000,60.200000,0.000000,0.000000,54.400000,0.000000,0.000000,0.000000,0.000000,0.000000,89.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002211,0.010700,0.000000,0.000000,0.000000,0.000000,0.002471,0.010725,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.000725,0.019581,0.000000,0.000000,0.002240,0.010703,0.005677,0.011034,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010436,0.020895,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.003283,0.010802,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.500000,76.400000,60.000000,0.000000,0.000000,54.300000,0.000000,0.000000,0.000000,0.000000,0.000000,89.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002200,0.010699,0.000000,0.000000,0.000000,0.000000,0.002166,0.010696,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001117,0.019632,0.000000,0.000000,0.002240,0.010703,0.003876,0.010859,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010450,0.020897,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.003261,0.010800,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.300000,76.200000,60.400000,0.000000,0.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002386,0.010717,0.000000,0.000000,0.000000,0.000000,0.001930,0.010674,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001806,0.019722,0.000000,0.000000,0.002240,0.010703,0.003306,0.010804,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010459,0.020899,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000002,0.010698,0.003263,0.010800,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.400000,76.500000,60.100000,0.000000,0.000000,53.800000,0.000000,0.000000,0.000000,0.000000,0.000000,89.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002647,0.010742,0.000000,0.000000,0.000000,0.000000,0.001932,0.010674,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.002124,0.019764,0.000000,0.000000,0.002240,0.010703,0.002685,0.010745,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010452,0.020898,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003222,0.010796,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.300000,76.200000,60.600000,0.000000,0.000000,53.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002872,0.010763,0.000000,0.000000,0.000000,0.000000,0.001814,0.010663,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001995,0.019747,0.000000,0.000000,0.002240,0.010703,0.002375,0.010716,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010462,0.020899,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003198,0.010794,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.500000,76.700000,60.300000,0.000000,0.000000,53.400000,0.000000,0.000000,0.000000,0.000000,0.000000,89.800000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002923,0.010768,0.000000,0.000000,0.000000,0.000000,0.001758,0.010657,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.002198,0.019774,0.000000,0.000000,0.002240,0.010703,0.002143,0.010694,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010454,0.020898,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003146,0.010789,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.400000,76.400000,60.800000,0.000000,0.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003105,0.010785,0.000000,0.000000,0.000000,0.000000,0.001606,0.010643,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001965,0.019743,0.000000,0.000000,0.002240,0.010703,0.002081,0.010688,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010465,0.020899,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003117,0.010786,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.600000,76.900000,60.500000,0.000000,0.000000,52.800000,0.000000,0.000000,0.000000,0.000000,0.000000,89.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003039,0.010779,0.000000,0.000000,0.000000,0.000000,0.001603,0.010643,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001820,0.019724,0.000000,0.000000,0.002240,0.010703,0.002317,0.010710,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010463,0.020899,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003020,0.010777,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.500000,76.700000,61.000000,0.000000,0.000000,52.400000,0.000000,0.000000,0.000000,0.000000,0.000000,89.700000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003070,0.010782,0.000000,0.000000,0.000000,0.000000,0.001622,0.010645,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001585,0.019693,0.000000,0.000000,0.002240,0.010703,0.001995,0.010680,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.002987,0.010774,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.800000,77.100000,60.800000,0.000000,0.000000,52.200000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003121,0.010787,0.000000,0.000000,0.000000,0.000000,0.002007,0.010681,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.001260,0.019650,0.000000,0.000000,0.002240,0.010703,0.002407,0.010719,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.002920,0.010768,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
